step	 averageRoadPrice	 maxPrice	 variation
1452	0.0	1.0	0.6600330024752062
1453	0.0	1.0	0.7446176505727987
1454	0.0	1.0	0.7545243075561379
1455	0.0	1.0	0.65248952041962
1456	0.0	1.0	0.770752493308062
1457	1.0	62.0	0.6410078697714333
1458	0.0	1.0	0.6486848843683046
1459	0.0	1.0	0.7545243075561379
1460	1.0	104.0	0.65248952041962
1461	1.0	124.0	0.7545243075561379
1462	0.0	90.0	0.6674912392349772
1463	0.0	1.0	0.7610571074446905
1464	0.0	1.0	0.6410078697714333
1465	0.0	1.0	0.6293167755275526
1466	0.0	1.0	0.6253711769108735
1467	0.0	38.0	0.6332377902572627
1468	0.0	33.0	0.6253711769108735
1469	0.0	46.0	0.773957299203321
1470	0.0	1.0	0.6133821188805362
1471	0.0	4.0	0.7803274255651335
1472	0.0	1.0	0.7866459694094408
1473	0.0	22.0	0.6133821188805362
1474	0.0	1.0	0.7834930670648043
1475	0.0	80.0	0.6371346749780661
1476	0.0	62.0	0.6486848843683046
1477	0.0	1.0	0.6637725961546925
1478	1.0	132.0	0.6562721000522045
1479	0.0	22.0	0.6562721000522045
1480	0.0	1.0	0.7643025682552586
1481	1.0	126.0	0.773957299203321
1482	0.0	98.0	0.6562721000522045
1483	0.0	56.0	0.7446176505727987
1484	0.0	6.0	0.65248952041962
1485	0.0	1.0	0.6410078697714333
1486	1.0	106.0	0.6371346749780661
1487	0.0	1.0	0.7412860112635673
1488	0.0	1.0	0.6486848843683046
1489	0.0	50.0	0.770752493308062
1490	0.0	1.0	0.6486848843683046
1491	0.0	1.0	0.7610571074446905
1492	0.0	54.0	0.7643025682552586
1493	1.0	132.0	0.6486848843683046
1494	0.0	2.0	0.7643025682552586
1495	1.0	100.0	0.7675343060027279
1496	0.0	1.0	0.6332377902572627
1497	0.0	1.0	0.6093333477767906
1498	0.0	1.0	0.6214005261193348
1499	0.0	1.0	0.6052574936862545
1500	0.0	1.0	0.6133821188805362
1501	0.0	1.0	0.6174043398064847
1502	0.0	1.0	0.6133821188805362
1503	0.0	27.0	0.6253711769108735
1504	0.0	1.0	0.7803274255651335
1505	0.0	1.0	0.6332377902572627
1506	0.0	1.0	0.6214005261193348
1507	1.0	128.0	0.6371346749780661
1508	0.0	16.0	0.6293167755275526
1509	0.0	1.0	0.7834930670648043
1510	1.0	130.0	0.6253711769108735
1511	0.0	106.0	0.6486848843683046
1512	0.0	1.0	0.65248952041962
1513	1.0	88.0	0.6486848843683046
1514	0.0	1.0	0.7545243075561379
1515	0.0	1.0	0.6562721000522045
1516	0.0	1.0	0.7643025682552586
1517	1.0	80.0	0.6637725961546925
1518	0.0	1.0	0.7479344493965092
1519	0.0	1.0	0.6562721000522045
1520	1.0	104.0	0.7446176505727987
1521	0.0	42.0	0.65248952041962
1522	1.0	112.0	0.7446176505727987
1523	0.0	2.0	0.7479344493965092
1524	0.0	1.0	0.7643025682552586
1525	0.0	46.0	0.6371346749780661
1526	0.0	1.0	0.770752493308062
1527	0.0	1.0	0.6253711769108735
1528	0.0	1.0	0.644857801502328
1529	0.0	1.0	0.770752493308062
1530	0.0	12.0	0.644857801502328
1531	0.0	18.0	0.6332377902572627
1532	0.0	1.0	0.6371346749780661
1533	0.0	16.0	0.773957299203321
1534	0.0	52.0	0.6253711769108735
1535	1.0	102.0	0.7643025682552586
1536	1.0	118.0	0.6293167755275526
1537	0.0	1.0	0.7803274255651335
1538	0.0	30.0	0.6133821188805362
1539	1.0	164.0	0.8022246296615703
1540	0.0	52.0	0.6052574936862545
1541	0.0	1.0	0.6293167755275526
1542	0.0	1.0	0.6293167755275526
1543	0.0	1.0	0.6332377902572627
1544	0.0	1.0	0.7577977472535625
1545	0.0	12.0	0.6562721000522045
1546	0.0	30.0	0.6785248997671054
1547	0.0	1.0	0.7512366043022427
1548	0.0	48.0	0.65248952041962
1549	0.0	1.0	0.65248952041962
1550	0.0	1.0	0.7610571074446905
1551	0.0	1.0	0.6410078697714333
1552	1.0	114.0	0.7479344493965092
1553	0.0	1.0	0.7512366043022427
1554	0.0	1.0	0.7577977472535625
1555	0.0	1.0	0.7479344493965092
1556	0.0	1.0	0.7545243075561379
1557	1.0	128.0	0.7643025682552586
1558	0.0	1.0	0.644857801502328
1559	1.0	170.0	0.7610571074446905
1560	1.0	158.0	0.7545243075561379
1561	0.0	1.0	0.7479344493965092
1562	0.0	18.0	0.6637725961546925
1563	0.0	1.0	0.6711892799389383
1564	0.0	48.0	0.7312000173321488
1565	0.0	1.0	0.6600330024752062
1566	0.0	1.0	0.7512366043022427
1567	0.0	2.0	0.6486848843683046
1568	0.0	90.0	0.6674912392349772
1569	0.0	64.0	0.7345774025901148
1570	0.0	1.0	0.7379393304639241
1571	0.0	1.0	0.6893819875457112
1572	0.0	1.0	0.7479344493965092
1573	0.0	1.0	0.6711892799389383
1574	0.0	1.0	0.674867056948593
1575	0.0	104.0	0.6674912392349772
1576	0.0	1.0	0.6486848843683046
1577	0.0	1.0	0.7577977472535625
1578	0.0	52.0	0.6371346749780661
1579	0.0	116.0	0.6253711769108735
1580	0.0	21.0	0.6371346749780661
1581	0.0	1.0	0.770752493308062
1582	0.0	1.0	0.6486848843683046
1583	0.0	1.0	0.7577977472535625
1584	0.0	22.0	0.6600330024752062
1585	0.0	22.0	0.65248952041962
1586	0.0	1.0	0.65248952041962
1587	0.0	1.0	0.6821631290633241
1588	0.0	1.0	0.7278069595002714
1589	2.0	230.0	1.6044492593231405
1590	1.0	146.0	0.6893819875457112
1591	0.0	1.0	0.674867056948593
1592	1.0	218.0	0.7412860112635673
1593	0.0	1.0	0.6711892799389383
1594	0.0	28.0	0.7412860112635673
1595	1.0	128.0	0.674867056948593
1596	0.0	4.0	0.6637725961546925
1597	0.0	27.0	0.7446176505727987
1598	0.0	1.0	0.7479344493965092
1599	0.0	30.0	0.6562721000522045
1600	0.0	1.0	0.65248952041962
1601	0.0	1.0	0.7512366043022427
1602	1.0	190.0	0.6637725961546925
1603	0.0	42.0	0.7379393304639241
1604	0.0	1.0	0.7312000173321488
1605	1.0	159.0	0.7412860112635673
1606	0.0	1.0	0.6674912392349772
1607	0.0	1.0	0.6711892799389383
1608	0.0	1.0	0.7545243075561379
1609	0.0	1.0	0.7577977472535625
1610	0.0	1.0	0.7412860112635673
1611	0.0	20.0	0.6893819875457112
1612	0.0	1.0	0.7243980088649642
1613	0.0	48.0	0.685782056999868
1614	0.0	1.0	0.7312000173321488
1615	1.0	132.0	0.6893819875457112
1616	0.0	1.0	0.7105986877623016
1617	0.0	1.0	0.7140735186932855
1618	0.0	1.0	0.6929632167741518
1619	0.0	1.0	0.7412860112635673
1620	0.0	1.0	0.7479344493965092
1621	0.0	6.0	0.674867056948593
1622	0.0	1.0	0.7345774025901148
1623	0.0	1.0	0.7000707177857035
1624	0.0	1.0	0.7278069595002714
1625	0.0	1.0	0.674867056948593
1626	0.0	1.0	0.6562721000522045
1627	0.0	1.0	0.6410078697714333
1628	0.0	1.0	0.7412860112635673
1629	1.0	164.0	0.6929632167741518
1630	0.0	1.0	0.7278069595002714
1631	0.0	1.0	0.7312000173321488
1632	0.0	1.0	0.717531522059146
1633	0.0	1.0	0.6711892799389383
1634	0.0	1.0	0.7446176505727987
1635	0.0	1.0	0.6711892799389383
1636	0.0	1.0	0.7479344493965092
1637	0.0	1.0	0.7479344493965092
1638	0.0	18.0	0.6562721000522045
1639	0.0	1.0	0.7446176505727987
1640	0.0	69.0	0.644857801502328
1641	0.0	1.0	0.7545243075561379
1642	0.0	1.0	0.6486848843683046
1643	0.0	1.0	0.7512366043022427
1644	0.0	1.0	0.65248952041962
1645	0.0	1.0	0.7243980088649642
1646	0.0	1.0	0.7209729399901357
1647	0.0	1.0	0.7243980088649642
1648	1.0	244.0	0.7000707177857035
1649	0.0	1.0	0.7035975447302919
1650	0.0	1.0	0.7071067811865476
1651	0.0	24.0	0.717531522059146
1652	0.0	8.0	0.685782056999868
1653	1.0	126.0	0.7140735186932855
1654	0.0	57.0	0.6965260331469924
1655	0.0	28.0	0.7105986877623016
1656	0.0	1.0	0.7035975447302919
1657	0.0	1.0	0.7035975447302919
1658	0.0	1.0	0.6929632167741518
1659	0.0	1.0	0.7105986877623016
1660	1.0	136.0	0.717531522059146
1661	0.0	1.0	0.717531522059146
1662	0.0	1.0	0.7035975447302919
1663	0.0	46.0	0.7071067811865476
1664	0.0	56.0	0.7140735186932855
1665	0.0	1.0	0.7071067811865476
1666	0.0	1.0	0.7209729399901357
1667	0.0	12.0	0.7000707177857035
1668	0.0	1.0	0.6821631290633241
1669	0.0	1.0	0.685782056999868
1670	0.0	1.0	0.717531522059146
1671	0.0	76.0	0.6929632167741518
1672	0.0	1.0	0.6965260331469924
1673	0.0	1.0	0.6821631290633241
1674	0.0	1.0	0.7312000173321488
1675	0.0	1.0	0.6929632167741518
1676	0.0	1.0	0.6929632167741518
1677	0.0	1.0	0.6821631290633241
1678	1.0	114.0	0.7209729399901357
1679	0.0	82.0	0.7312000173321488
1680	0.0	1.0	0.685782056999868
1681	0.0	74.0	0.7379393304639241
1682	0.0	1.0	0.7278069595002714
1683	0.0	1.0	0.6821631290633241
1684	0.0	1.0	0.7345774025901148
1685	0.0	1.0	0.7312000173321488
1686	0.0	1.0	0.6711892799389383
1687	0.0	1.0	0.7312000173321488
1688	0.0	1.0	0.685782056999868
1689	0.0	1.0	0.6785248997671054
1690	0.0	1.0	0.6893819875457112
1691	0.0	1.0	0.6929632167741518
1692	0.0	1.0	0.6893819875457112
1693	0.0	1.0	0.7312000173321488
1694	0.0	1.0	0.7479344493965092
1695	2.0	210.0	1.6319823334318493
1696	0.0	1.0	0.7512366043022427
1697	0.0	1.0	0.6711892799389383
1698	0.0	1.0	0.6600330024752062
1699	0.0	1.0	0.644857801502328
1700	1.0	174.0	0.644857801502328
1701	0.0	1.0	0.6674912392349772
1702	0.0	1.0	0.7479344493965092
1703	0.0	1.0	0.7446176505727987
1704	0.0	1.0	0.6929632167741518
1705	1.0	180.0	0.7000707177857035
1706	0.0	1.0	0.7000707177857035
1707	0.0	1.0	0.6929632167741518
1708	0.0	1.0	0.6785248997671054
1709	0.0	1.0	0.7345774025901148
1710	0.0	62.0	0.674867056948593
1711	0.0	20.0	0.6785248997671054
1712	0.0	1.0	0.6785248997671054
1713	0.0	1.0	0.674867056948593
1714	0.0	1.0	0.6821631290633241
1715	0.0	74.0	0.7479344493965092
1716	0.0	2.0	0.6637725961546925
1717	0.0	1.0	0.7412860112635673
1718	1.0	158.0	0.6711892799389383
1719	0.0	1.0	0.6674912392349772
1720	0.0	1.0	0.6821631290633241
1721	0.0	1.0	0.65248952041962
1722	0.0	1.0	0.6785248997671054
1723	0.0	30.0	0.6821631290633241
1724	0.0	1.0	0.6821631290633241
1725	0.0	1.0	0.7243980088649642
1726	0.0	1.0	0.7105986877623016
1727	0.0	34.0	0.6785248997671054
1728	0.0	1.0	0.7412860112635673
1729	1.0	204.0	0.7345774025901148
1730	0.0	1.0	0.7446176505727987
1731	0.0	1.0	0.7446176505727987
1732	0.0	82.0	0.6674912392349772
1733	0.0	1.0	0.6600330024752062
1734	0.0	1.0	0.6674912392349772
1735	0.0	1.0	0.7479344493965092
1736	0.0	1.0	0.7479344493965092
1737	0.0	1.0	0.6711892799389383
1738	0.0	1.0	0.6562721000522045
1739	0.0	1.0	0.7545243075561379
1740	0.0	96.0	0.6600330024752062
1741	0.0	1.0	0.7446176505727987
1742	0.0	1.0	0.7278069595002714
1743	0.0	1.0	0.6821631290633241
1744	0.0	1.0	0.7345774025901148
1745	0.0	1.0	0.6929632167741518
1746	0.0	1.0	0.6965260331469924
1747	0.0	1.0	0.7243980088649642
1748	0.0	1.0	0.6637725961546925
1749	0.0	1.0	0.7479344493965092
1750	0.0	1.0	0.7412860112635673
1751	0.0	64.0	0.6929632167741518
1752	0.0	1.0	0.7479344493965092
1753	0.0	74.0	0.7545243075561379
1754	0.0	1.0	0.7512366043022427
1755	0.0	12.0	0.7278069595002714
1756	0.0	1.0	0.7446176505727987
1757	1.0	98.0	0.6600330024752062
1758	0.0	1.0	0.6600330024752062
1759	0.0	18.0	0.7345774025901148
1760	0.0	1.0	0.7545243075561379
1761	0.0	1.0	0.7610571074446905
1762	0.0	1.0	0.6562721000522045
1763	0.0	1.0	0.644857801502328
1764	0.0	1.0	0.6410078697714333
1765	0.0	1.0	0.6486848843683046
1766	0.0	1.0	0.6785248997671054
1767	0.0	1.0	0.7412860112635673
1768	0.0	1.0	0.7379393304639241
1769	0.0	70.0	0.6674912392349772
1770	0.0	44.0	0.685782056999868
1771	0.0	1.0	0.7278069595002714
1772	0.0	24.0	0.7345774025901148
1773	0.0	1.0	0.7379393304639241
1774	0.0	1.0	0.685782056999868
1775	0.0	1.0	0.6821631290633241
1776	0.0	1.0	0.6785248997671054
1777	0.0	48.0	0.7545243075561379
1778	0.0	1.0	0.7643025682552586
1779	0.0	1.0	0.6600330024752062
1780	0.0	1.0	0.7545243075561379
1781	0.0	1.0	0.7512366043022427
1782	0.0	76.0	0.6486848843683046
1783	0.0	1.0	0.7643025682552586
1784	0.0	1.0	0.7643025682552586
1785	0.0	1.0	0.7610571074446905
1786	0.0	1.0	0.7545243075561379
1787	0.0	1.0	0.6562721000522045
1788	0.0	1.0	0.770752493308062
1789	0.0	1.0	0.7675343060027279
1790	0.0	1.0	0.7610571074446905
1791	0.0	34.0	0.7675343060027279
1792	0.0	1.0	0.6410078697714333
1793	0.0	2.0	0.6562721000522045
1794	0.0	1.0	0.7545243075561379
1795	0.0	1.0	0.7479344493965092
1796	0.0	1.0	0.7446176505727987
1797	0.0	1.0	0.6637725961546925
1798	0.0	1.0	0.6600330024752062
1799	0.0	1.0	0.7545243075561379
1800	1.0	106.0	0.6637725961546925
1801	0.0	1.0	0.65248952041962
1802	1.0	130.0	0.6637725961546925
1803	0.0	112.0	0.6562721000522045
1804	0.0	1.0	0.6674912392349772
1805	0.0	1.0	0.7577977472535625
1806	0.0	1.0	0.7545243075561379
1807	0.0	1.0	0.6637725961546925
1808	0.0	26.0	0.7577977472535625
1809	0.0	1.0	0.7479344493965092
1810	0.0	22.0	0.7545243075561379
1811	0.0	1.0	0.770752493308062
1812	1.0	90.0	0.7412860112635673
1813	0.0	104.0	0.6711892799389383
1814	0.0	62.0	0.7512366043022427
1815	0.0	1.0	0.674867056948593
1816	0.0	1.0	0.7345774025901148
1817	0.0	1.0	0.6600330024752062
1818	1.0	118.0	0.7577977472535625
1819	0.0	18.0	0.6600330024752062
1820	0.0	1.0	0.7545243075561379
1821	0.0	1.0	0.7610571074446905
1822	0.0	74.0	0.6674912392349772
1823	0.0	1.0	0.7479344493965092
1824	1.0	86.0	0.65248952041962
1825	0.0	1.0	0.7446176505727987
1826	1.0	132.0	0.674867056948593
1827	0.0	114.0	0.6486848843683046
1828	0.0	1.0	0.6674912392349772
1829	1.0	128.0	0.674867056948593
1830	0.0	1.0	0.7345774025901148
1831	0.0	1.0	0.6965260331469924
1832	0.0	1.0	0.674867056948593
1833	1.0	126.0	0.7278069595002714
1834	0.0	1.0	0.6711892799389383
1835	0.0	1.0	0.717531522059146
1836	0.0	8.0	0.6821631290633241
1837	0.0	72.0	0.6486848843683046
1838	0.0	1.0	0.770752493308062
1839	0.0	74.0	0.7675343060027279
1840	0.0	1.0	0.6562721000522045
1841	0.0	1.0	0.7577977472535625
1842	0.0	36.0	0.65248952041962
1843	1.0	88.0	0.7545243075561379
1844	0.0	54.0	0.7512366043022427
1845	0.0	1.0	0.6711892799389383
1846	0.0	1.0	0.7345774025901148
1847	0.0	3.0	0.6674912392349772
1848	0.0	1.0	0.7412860112635673
1849	1.0	116.0	0.6929632167741518
1850	0.0	1.0	0.7345774025901148
1851	0.0	1.0	0.7312000173321488
1852	0.0	1.0	0.7446176505727987
1853	0.0	1.0	0.7545243075561379
1854	0.0	1.0	0.7610571074446905
1855	1.0	132.0	0.6711892799389383
1856	0.0	52.0	0.7446176505727987
1857	1.0	138.0	0.6637725961546925
1858	0.0	1.0	0.7345774025901148
1859	0.0	94.0	0.6893819875457112
1860	1.0	124.0	0.6711892799389383
1861	0.0	1.0	0.6965260331469924
1862	0.0	1.0	0.6893819875457112
1863	0.0	27.0	0.7312000173321488
1864	0.0	1.0	0.6965260331469924
1865	0.0	1.0	0.7243980088649642
1866	0.0	1.0	0.717531522059146
1867	0.0	1.0	0.7140735186932855
1868	0.0	14.0	0.717531522059146
1869	0.0	1.0	0.7140735186932855
1870	0.0	1.0	0.7000707177857035
1871	0.0	1.0	0.7071067811865476
1872	0.0	1.0	0.7035975447302919
1873	0.0	1.0	0.717531522059146
1874	0.0	36.0	0.7000707177857035
1875	0.0	84.0	0.7278069595002714
1876	0.0	1.0	0.685782056999868
1877	0.0	1.0	0.7209729399901357
1878	0.0	1.0	0.7071067811865476
1879	0.0	1.0	0.6965260331469924
1880	0.0	62.0	0.7140735186932855
1881	0.0	64.0	0.7035975447302919
1882	0.0	1.0	0.6893819875457112
1883	0.0	1.0	0.7278069595002714
1884	0.0	1.0	0.6821631290633241
1885	0.0	1.0	0.7345774025901148
1886	0.0	1.0	0.674867056948593
1887	0.0	1.0	0.6821631290633241
1888	0.0	1.0	0.6821631290633241
1889	0.0	1.0	0.6785248997671054
1890	0.0	1.0	0.7412860112635673
1891	0.0	1.0	0.7312000173321488
1892	0.0	1.0	0.7312000173321488
1893	0.0	1.0	0.7479344493965092
1894	0.0	38.0	0.6674912392349772
1895	0.0	1.0	0.7412860112635673
1896	0.0	1.0	0.6821631290633241
1897	0.0	2.0	0.7379393304639241
1898	0.0	16.0	0.6637725961546925
1899	0.0	96.0	0.6821631290633241
1900	0.0	1.0	0.7479344493965092
1901	0.0	56.0	0.6674912392349772
1902	0.0	1.0	0.7512366043022427
1903	0.0	1.0	0.7577977472535625
1904	0.0	1.0	0.6600330024752062
1905	0.0	1.0	0.7610571074446905
1906	0.0	1.0	0.7512366043022427
1907	0.0	1.0	0.7545243075561379
1908	0.0	1.0	0.7412860112635673
1909	0.0	1.0	0.6674912392349772
1910	0.0	1.0	0.7412860112635673
1911	1.0	112.0	0.7446176505727987
1912	1.0	160.0	0.7412860112635673
1913	0.0	1.0	0.6600330024752062
1914	0.0	1.0	0.65248952041962
1915	0.0	4.0	0.6562721000522045
1916	0.0	1.0	0.6785248997671054
1917	0.0	1.0	0.6562721000522045
1918	0.0	80.0	0.7312000173321488
1919	0.0	6.0	0.717531522059146
1920	0.0	1.0	0.685782056999868
1921	0.0	1.0	0.6821631290633241
1922	0.0	1.0	0.7345774025901148
1923	0.0	1.0	0.7379393304639241
1924	0.0	1.0	0.6711892799389383
1925	0.0	1.0	0.7345774025901148
1926	0.0	1.0	0.7379393304639241
1927	1.0	98.0	0.6637725961546925
1928	0.0	1.0	0.7545243075561379
1929	0.0	1.0	0.6562721000522045
1930	0.0	1.0	0.6637725961546925
1931	0.0	1.0	0.7479344493965092
1932	0.0	1.0	0.7479344493965092
1933	0.0	46.0	0.6637725961546925
1934	0.0	1.0	0.7412860112635673
1935	0.0	1.0	0.7512366043022427
1936	1.0	124.0	0.7446176505727987
1937	0.0	1.0	0.7209729399901357
1938	0.0	1.0	0.6893819875457112
1939	0.0	1.0	0.7278069595002714
1940	0.0	1.0	0.6965260331469924
1941	0.0	1.0	0.7278069595002714
1942	0.0	1.0	0.6785248997671054
1943	0.0	1.0	0.7243980088649642
1944	0.0	1.0	0.6929632167741518
1945	0.0	1.0	0.6929632167741518
1946	0.0	1.0	0.6674912392349772
1947	0.0	1.0	0.7412860112635673
1948	0.0	36.0	0.6893819875457112
1949	0.0	1.0	0.7243980088649642
1950	0.0	1.0	0.6785248997671054
1951	0.0	1.0	0.7209729399901357
1952	0.0	1.0	0.6821631290633241
1953	0.0	1.0	0.7243980088649642
1954	0.0	1.0	0.6965260331469924
1955	0.0	1.0	0.7412860112635673
1956	1.0	118.0	0.685782056999868
1957	0.0	28.0	0.7071067811865476
1958	0.0	1.0	0.7105986877623016
1959	0.0	1.0	0.7209729399901357
1960	0.0	86.0	0.6965260331469924
1961	0.0	1.0	0.7071067811865476
1962	0.0	42.0	0.7312000173321488
1963	0.0	64.0	0.7312000173321488
1964	0.0	1.0	0.7345774025901148
1965	1.0	134.0	0.7140735186932855
1966	0.0	1.0	0.685782056999868
1967	0.0	1.0	0.7000707177857035
1968	0.0	1.0	0.7243980088649642
1969	0.0	1.0	0.7379393304639241
1970	0.0	1.0	0.6674912392349772
1971	0.0	8.0	0.6674912392349772
1972	0.0	1.0	0.7379393304639241
1973	0.0	1.0	0.7345774025901148
1974	0.0	1.0	0.7140735186932855
1975	0.0	6.0	0.717531522059146
1976	1.0	80.0	0.7140735186932855
1977	0.0	52.0	0.6929632167741518
1978	0.0	1.0	0.7035975447302919
1979	0.0	1.0	0.7209729399901357
1980	0.0	1.0	0.7140735186932855
1981	0.0	1.0	0.7035975447302919
1982	0.0	1.0	0.6965260331469924
1983	0.0	1.0	0.6965260331469924
1984	0.0	1.0	0.7345774025901148
1985	0.0	40.0	0.7379393304639241
1986	0.0	72.0	0.6929632167741518
1987	0.0	1.0	0.7209729399901357
1988	0.0	1.0	0.6821631290633241
1989	0.0	1.0	0.7345774025901148
1990	0.0	1.0	0.717531522059146
1991	0.0	58.0	0.7035975447302919
1992	0.0	1.0	0.7243980088649642
1993	0.0	50.0	0.7140735186932855
1994	0.0	1.0	0.7209729399901357
1995	0.0	1.0	0.7071067811865476
1996	0.0	1.0	0.7071067811865476
1997	0.0	20.0	0.717531522059146
1998	0.0	1.0	0.6929632167741518
1999	0.0	1.0	0.7140735186932855
2000	1.0	128.0	0.6893819875457112
2001	0.0	1.0	0.717531522059146
2002	0.0	64.0	0.6965260331469924
2003	0.0	28.0	0.6965260331469924
2004	0.0	1.0	0.7035975447302919
2005	0.0	1.0	0.685782056999868
2006	2.0	196.0	1.6274258359400433
2007	0.0	1.0	0.7312000173321488
2008	0.0	34.0	0.7000707177857035
2009	0.0	1.0	0.7000707177857035
2010	0.0	1.0	0.7209729399901357
2011	0.0	78.0	0.717531522059146
2012	0.0	32.0	0.7000707177857035
2013	0.0	1.0	0.7035975447302919
2014	0.0	1.0	0.7035975447302919
2015	0.0	1.0	0.6893819875457112
2016	0.0	1.0	0.7000707177857035
2017	0.0	1.0	0.6965260331469924
2018	0.0	1.0	0.6929632167741518
2019	0.0	38.0	0.7278069595002714
2020	1.0	152.0	0.7105986877623016
2021	0.0	96.0	0.6893819875457112
2022	0.0	66.0	0.717531522059146
2023	0.0	42.0	0.6893819875457112
2024	0.0	9.0	0.7140735186932855
2025	0.0	1.0	0.6893819875457112
2026	0.0	1.0	0.6929632167741518
2027	0.0	12.0	0.7243980088649642
2028	0.0	1.0	0.7071067811865476
2029	0.0	1.0	0.7000707177857035
2030	0.0	48.0	0.717531522059146
2031	0.0	1.0	0.7071067811865476
2032	0.0	42.0	0.7140735186932855
2033	0.0	1.0	0.6965260331469924
2034	0.0	1.0	0.7000707177857035
2035	0.0	1.0	0.7071067811865476
2036	0.0	1.0	0.717531522059146
2037	0.0	1.0	0.7035975447302919
2038	0.0	1.0	0.717531522059146
2039	0.0	1.0	0.7000707177857035
2040	0.0	1.0	0.7209729399901357
2041	1.0	114.0	0.7278069595002714
2042	0.0	1.0	0.685782056999868
2043	0.0	1.0	0.7345774025901148
2044	0.0	1.0	0.6785248997671054
2045	0.0	42.0	0.7035975447302919
2046	0.0	1.0	0.7035975447302919
2047	1.0	118.0	0.7105986877623016
2048	0.0	18.0	0.7035975447302919
2049	0.0	1.0	0.717531522059146
2050	0.0	1.0	0.6965260331469924
2051	0.0	72.0	0.7071067811865476
2052	0.0	1.0	0.7071067811865476
2053	0.0	1.0	0.7140735186932855
2054	0.0	80.0	0.7345774025901148
2055	0.0	66.0	0.7278069595002714
2056	1.0	136.0	0.7105986877623016
2057	0.0	1.0	0.6929632167741518
2058	0.0	1.0	0.7345774025901148
2059	0.0	1.0	0.6929632167741518
2060	0.0	15.0	0.7140735186932855
2061	0.0	28.0	0.6929632167741518
2062	0.0	1.0	0.685782056999868
2063	0.0	1.0	0.6785248997671054
2064	0.0	63.0	0.717531522059146
2065	0.0	1.0	0.7278069595002714
2066	0.0	12.0	0.6821631290633241
2067	0.0	1.0	0.6893819875457112
2068	0.0	1.0	0.7071067811865476
2069	0.0	1.0	0.6893819875457112
2070	1.0	118.0	0.7278069595002714
2071	0.0	50.0	0.7278069595002714
2072	0.0	1.0	0.6711892799389383
2073	0.0	1.0	0.717531522059146
2074	0.0	1.0	0.7140735186932855
2075	0.0	22.0	0.7278069595002714
2076	0.0	14.0	0.7512366043022427
2077	0.0	1.0	0.7512366043022427
2078	1.0	106.0	0.674867056948593
2079	0.0	24.0	0.6711892799389383
2080	1.0	116.0	0.7278069595002714
2081	0.0	1.0	0.6711892799389383
2082	0.0	1.0	0.7209729399901357
2083	0.0	1.0	0.6893819875457112
2084	1.0	146.0	0.7035975447302919
2085	1.0	108.0	0.7243980088649642
2086	1.0	158.0	0.6821631290633241
2087	0.0	1.0	0.6893819875457112
2088	0.0	102.0	0.6674912392349772
2089	0.0	64.0	0.7278069595002714
2090	0.0	30.0	0.7278069595002714
2091	0.0	60.0	0.7446176505727987
2092	0.0	1.0	0.7545243075561379
2093	0.0	24.0	0.7379393304639241
2094	0.0	2.0	0.6600330024752062
2095	0.0	1.0	0.6371346749780661
2096	2.0	198.0	1.5237395375253022
2097	0.0	78.0	0.7610571074446905
2098	0.0	1.0	0.6562721000522045
2099	0.0	1.0	0.65248952041962
2100	0.0	1.0	0.7479344493965092
2101	0.0	57.0	0.6600330024752062
2102	0.0	1.0	0.7545243075561379
2103	0.0	1.0	0.674867056948593
2104	0.0	1.0	0.6711892799389383
2105	0.0	1.0	0.7512366043022427
2106	0.0	1.0	0.6821631290633241
2107	1.0	134.0	0.7243980088649642
2108	0.0	1.0	0.685782056999868
2109	0.0	1.0	0.7643025682552586
2110	0.0	70.0	0.6785248997671054
2111	0.0	1.0	0.7446176505727987
2112	0.0	1.0	0.7379393304639241
2113	0.0	15.0	0.7278069595002714
2114	0.0	56.0	0.7278069595002714
2115	0.0	1.0	0.6965260331469924
2116	0.0	1.0	0.7000707177857035
2117	0.0	1.0	0.7140735186932855
2118	0.0	1.0	0.6893819875457112
2119	0.0	1.0	0.7345774025901148
2120	0.0	26.0	0.7312000173321488
2121	0.0	20.0	0.7312000173321488
2122	1.0	64.0	0.6711892799389383
2123	0.0	1.0	0.7312000173321488
2124	0.0	6.0	0.6785248997671054
2125	0.0	40.0	0.7000707177857035
2126	0.0	80.0	0.6711892799389383
2127	0.0	86.0	0.7446176505727987
2128	0.0	1.0	0.6637725961546925
2129	0.0	1.0	0.6600330024752062
2130	0.0	1.0	0.6674912392349772
2131	0.0	96.0	0.6711892799389383
2132	0.0	36.0	0.7577977472535625
2133	0.0	76.0	0.6371346749780661
2134	1.0	138.0	0.7643025682552586
2135	0.0	1.0	0.7610571074446905
2136	1.0	136.0	0.6600330024752062
2137	0.0	120.0	0.6332377902572627
2138	0.0	1.0	0.7545243075561379
2139	0.0	42.0	0.7512366043022427
2140	0.0	1.0	0.7610571074446905
2141	2.0	224.0	1.5334552972013404
2142	0.0	1.0	0.7545243075561379
2143	0.0	6.0	0.6674912392349772
2144	0.0	1.0	0.674867056948593
2145	0.0	1.0	0.6637725961546925
2146	0.0	40.0	0.6674912392349772
2147	0.0	1.0	0.6637725961546925
2148	0.0	1.0	0.6711892799389383
2149	0.0	1.0	0.7446176505727987
2150	0.0	16.0	0.65248952041962
2151	0.0	1.0	0.6562721000522045
2152	1.0	108.0	0.7209729399901357
2153	1.0	118.0	0.6600330024752062
2154	1.0	100.0	0.674867056948593
