   step	 time	 cost	distance
 2069	1878,4	1516,7	1456,0
 2070	1878,4	1520,5	1456,0
 2071	1878,4	1520,5	1456,0
 2072	1878,4	1522,7	1456,0
 2073	1883,1	1533,1	1456,0
 2074	1883,1	1533,1	1456,0
 2075	1883,1	1533,1	1456,0
 2076	1886,8	1533,1	1456,0
 2077	1888,0	1533,1	1458,8
 2078	1888,0	1533,1	1458,8
 2079	1888,0	1533,1	1458,8
 2080	1888,0	1533,1	1458,8
 2081	1888,0	1533,1	1458,8
 2082	1888,0	1536,4	1464,3
 2083	1888,0	1536,4	1464,3
 2084	1891,7	1536,4	1464,3
 2085	1891,7	1545,8	1464,3
 2086	1891,7	1551,8	1472,5
 2087	1891,7	1551,8	1472,5
 2088	1891,7	1551,8	1472,5
 2089	1891,7	1551,8	1472,5
 2090	1896,6	1551,8	1472,5
 2091	1896,6	1554,6	1475,9
 2092	1905,6	1560,5	1475,9
 2093	1905,6	1562,7	1475,9
 2094	1905,6	1567,1	1475,9
 2095	1905,6	1567,1	1475,9
 2096	1905,6	1574,9	1475,9
 2097	1915,6	1574,9	1475,9
 2098	1915,6	1574,9	1475,9
 2099	1918,0	1574,9	1475,9
 2100	1918,0	1574,9	1475,9
 2101	1918,0	1574,9	1475,9
 2102	1918,0	1574,9	1479,3
 2103	1918,0	1574,9	1483,4
 2104	1926,4	1574,9	1483,4
 2105	1932,7	1574,9	1483,4
 2106	1932,7	1577,7	1488,4
 2107	1932,7	1577,7	1488,4
 2108	1932,7	1577,7	1488,4
 2109	1937,0	1577,7	1488,4
 2110	1937,0	1577,7	1488,4
 2111	1937,0	1582,1	1491,8
 2112	1940,6	1587,0	1495,2
 2113	1940,7	1587,0	1495,2
 2114	1944,1	1587,0	1495,2
 2115	1944,1	1587,0	1495,2
 2116	1946,3	1587,0	1497,2
 2117	1946,3	1592,5	1497,2
 2118	1946,3	1592,5	1499,2
 2119	1948,8	1592,5	1499,2
 2120	1950,1	1592,5	1499,3
 2121	1951,9	1596,2	1502,8
 2122	1956,3	1596,2	1502,8
 2123	1956,3	1596,2	1502,8
 2124	1956,3	1596,2	1504,0
 2125	1956,3	1596,2	1504,0
 2126	1956,3	1596,2	1512,8
 2127	1961,1	1601,3	1515,6
 2128	1961,1	1601,3	1517,7
 2129	1961,1	1601,3	1521,8
 2130	1966,2	1601,3	1521,8
 2131	1966,2	1601,3	1521,8
 2132	1966,2	1601,3	1521,8
 2133	1966,2	1601,3	1521,8
 2134	1966,2	1610,8	1521,8
 2135	1966,2	1616,7	1524,5
 2136	1966,2	1616,7	1524,5
 2137	1968,6	1616,7	1524,5
 2138	1968,6	1616,7	1524,5
 2139	1968,6	1616,7	1524,5
 2140	1968,6	1621,8	1524,5
 2141	1970,7	1624,8	1524,5
 2142	1977,0	1627,0	1524,5
 2143	1977,0	1627,0	1524,5
 2144	1977,0	1627,0	1525,7
 2145	1979,7	1627,0	1525,7
 2146	1979,7	1631,6	1525,7
 2147	1981,8	1631,6	1525,7
 2148	1981,8	1631,6	1533,4
 2149	1990,1	1631,6	1533,4
 2150	1990,1	1636,0	1533,4
 2151	1990,1	1636,0	1533,4
 2152	1993,7	1636,0	1534,7
 2153	1997,9	1636,0	1534,7
 2154	1997,9	1636,0	1543,4
 2155	1997,9	1643,8	1543,4
 2156	1997,9	1643,8	1543,4
 2157	2002,6	1643,8	1543,4
 2158	2002,6	1647,7	1543,4
 2159	2002,6	1653,7	1543,4
 2160	2012,0	1658,8	1543,4
 2161	2022,5	1658,8	1543,4
 2162	2022,5	1658,8	1548,9
 2163	2022,5	1658,8	1552,3
 2164	2028,1	1658,8	1552,3
 2165	2032,8	1658,8	1552,3
 2166	2038,0	1658,8	1560,4
 2167	2038,0	1658,8	1560,4
 2168	2038,0	1658,8	1562,1
 2169	2038,0	1658,8	1562,1
 2170	2038,0	1658,8	1564,3
 2171	2038,0	1658,8	1564,3
 2172	2041,8	1658,8	1564,3
 2173	2041,8	1658,8	1564,3
 2174	2041,8	1658,8	1566,0
 2175	2041,8	1658,8	1568,0
 2176	2048,1	1658,8	1572,4
 2177	2051,0	1658,8	1572,4
 2178	2052,2	1658,8	1572,4
 2179	2052,2	1658,8	1572,4
 2180	2054,4	1660,1	1572,4
 2181	2054,4	1665,0	1580,2
 2182	2058,0	1671,3	1583,3
 2183	2058,0	1671,3	1583,3
 2184	2061,4	1671,3	1583,3
 2185	2061,4	1671,3	1583,3
 2186	2061,4	1671,3	1583,3
 2187	2065,7	1671,3	1589,9
 2188	2065,7	1671,3	1589,9
 2189	2065,7	1676,5	1589,9
 2190	2065,7	1681,1	1589,9
 2191	2068,4	1681,1	1589,9
 2192	2068,4	1681,1	1592,3
 2193	2068,4	1685,6	1592,3
 2194	2072,7	1685,6	1593,5
 2195	2072,7	1690,9	1593,5
 2196	2072,7	1690,9	1593,5
 2197	2072,7	1690,9	1593,5
 2198	2072,7	1690,9	1597,8
 2199	2076,2	1700,4	1597,8
 2200	2083,1	1700,4	1600,0
 2201	2083,1	1700,4	1602,0
 2202	2083,1	1703,4	1605,4
 2203	2086,0	1707,2	1605,4
 2204	2086,0	1707,2	1605,4
 2205	2086,0	1707,2	1605,5
 2206	2086,0	1708,5	1605,5
 2207	2086,0	1712,9	1605,5
 2208	2086,0	1712,9	1605,5
 2209	2086,0	1712,9	1605,5
 2210	2089,6	1712,9	1605,5
 2211	2093,9	1715,1	1609,7
 2212	2098,3	1715,1	1609,7
 2213	2098,3	1715,1	1609,7
 2214	2098,3	1715,1	1609,7
 2215	2100,5	1724,5	1609,7
 2216	2100,5	1724,5	1609,7
 2217	2100,5	1725,8	1610,9
 2218	2100,5	1725,8	1610,9
 2219	2100,5	1725,8	1610,9
 2220	2105,2	1725,8	1610,9
 2221	2108,8	1725,8	1610,9
 2222	2108,8	1725,8	1610,9
 2223	2114,5	1725,8	1610,9
 2224	2118,0	1728,0	1610,9
 2225	2118,0	1728,0	1610,9
 2226	2118,0	1728,0	1610,9
 2227	2121,5	1728,0	1610,9
 2228	2121,5	1728,0	1610,9
 2229	2123,7	1728,0	1610,9
 2230	2123,7	1728,0	1610,9
 2231	2123,7	1731,9	1610,9
 2232	2123,7	1741,4	1610,9
 2233	2123,7	1741,4	1610,9
 2234	2123,7	1741,4	1614,4
 2235	2123,7	1741,4	1614,4
 2236	2125,8	1741,4	1614,4
 2237	2125,8	1741,4	1614,4
 2238	2127,9	1746,7	1614,4
 2239	2127,9	1746,7	1614,4
 2240	2127,9	1746,7	1617,8
 2241	2127,9	1746,7	1617,8
 2242	2127,9	1746,7	1617,8
 2243	2129,2	1746,7	1625,0
 2244	2129,2	1755,6	1625,0
 2245	2129,2	1755,6	1625,0
 2246	2129,2	1755,6	1625,0
 2247	2129,2	1760,7	1625,0
 2248	2129,2	1760,7	1625,0
 2249	2132,0	1760,7	1625,0
 2250	2132,0	1760,7	1625,0
 2251	2132,0	1760,7	1625,0
 2252	2132,0	1764,5	1627,8
 2253	2139,1	1764,5	1633,6
 2254	2139,1	1764,5	1633,6
 2255	2139,1	1764,5	1639,8
 2256	2139,1	1769,2	1641,9
 2257	2139,1	1769,2	1646,0
 2258	2139,1	1769,2	1646,0
 2259	2141,1	1769,2	1650,2
 2260	2141,1	1769,2	1650,2
 2261	2143,4	1769,2	1653,6
 2262	2143,4	1769,2	1653,6
 2263	2143,5	1772,9	1656,7
 2264	2143,5	1772,9	1656,7
 2265	2143,5	1782,0	1662,5
 2266	2143,5	1782,0	1662,5
 2267	2143,5	1782,0	1662,5
 2268	2143,5	1782,0	1670,5
 2269	2147,8	1783,3	1670,5
 2270	2149,1	1786,7	1670,5
 2271	2149,1	1786,7	1670,5
 2272	2149,1	1786,7	1670,5
 2273	2149,1	1786,7	1670,5
 2274	2149,1	1786,7	1670,5
 2275	2149,1	1786,7	1670,5
 2276	2150,4	1794,3	1670,5
 2277	2154,0	1794,3	1670,5
 2278	2156,8	1794,3	1670,5
 2279	2156,8	1797,3	1670,5
 2280	2156,8	1797,3	1677,2
 2281	2156,8	1799,9	1677,2
 2282	2156,8	1799,9	1677,2
 2283	2156,8	1803,1	1680,7
 2284	2156,8	1803,1	1680,7
 2285	2156,8	1812,5	1680,7
 2286	2156,8	1812,5	1680,7
 2287	2156,8	1817,6	1680,7
 2288	2156,8	1817,6	1680,7
 2289	2159,1	1817,6	1680,7
 2290	2163,4	1821,5	1680,7
 2291	2163,4	1823,7	1680,7
 2292	2167,6	1823,7	1680,7
 2293	2167,6	1823,7	1680,7
 2294	2167,6	1823,7	1680,7
 2295	2167,6	1823,7	1680,7
 2296	2171,3	1823,7	1680,7
 2297	2174,8	1823,7	1680,7
 2298	2174,8	1823,7	1680,7
 2299	2174,8	1823,7	1680,7
 2300	2174,8	1823,7	1680,7
 2301	2176,5	1823,7	1680,7
 2302	2176,5	1823,7	1680,7
 2303	2181,5	1823,7	1680,7
 2304	2184,9	1827,6	1680,7
 2305	2184,9	1827,6	1680,7
 2306	2184,9	1832,9	1680,7
 2307	2188,4	1832,9	1680,7
 2308	2190,5	1832,9	1680,7
 2309	2190,5	1836,2	1680,7
 2310	2190,5	1836,2	1680,7
 2311	2190,5	1836,2	1680,7
 2312	2190,5	1836,2	1682,7
 2313	2190,5	1847,6	1684,9
 2314	2193,3	1847,6	1684,9
 2315	2196,8	1847,6	1688,4
 2316	2196,8	1847,6	1688,4
 2317	2200,4	1860,7	1688,4
 2318	2200,4	1863,5	1688,4
 2319	2200,4	1863,5	1690,8
 2320	2204,1	1863,5	1693,8
 2321	2204,1	1863,5	1693,8
 2322	2206,8	1868,6	1695,0
 2323	2206,8	1868,6	1695,0
 2324	2206,8	1868,6	1695,0
 2325	2206,8	1868,6	1699,2
 2326	2206,8	1868,6	1699,2
 2327	2206,8	1868,6	1699,2
 2328	2209,7	1883,2	1708,0
 2329	2209,7	1883,2	1708,0
 2330	2209,7	1883,2	1708,0
 2331	2213,9	1897,0	1708,0
 2332	2213,9	1900,7	1708,0
 2333	2215,7	1900,7	1712,6
 2334	2215,7	1900,7	1716,8
 2335	2215,7	1900,7	1721,0
 2336	2215,7	1900,7	1721,0
 2337	2215,7	1900,7	1721,0
 2338	2217,9	1909,4	1721,0
 2339	2217,9	1911,6	1721,0
 2340	2217,9	1913,8	1724,5
 2341	2217,9	1913,8	1724,5
 2342	2217,9	1913,8	1724,5
 2343	2217,9	1920,7	1724,5
 2344	2217,9	1924,5	1724,5
 2345	2217,9	1928,3	1724,5
 2346	2217,9	1929,6	1724,5
 2347	2217,9	1929,6	1724,5
 2348	2217,9	1929,6	1730,3
 2349	2217,9	1929,6	1730,3
 2350	2217,9	1932,6	1730,3
 2351	2217,9	1932,6	1730,3
 2352	2217,9	1932,6	1730,3
 2353	2219,2	1932,6	1730,3
 2354	2219,2	1932,6	1730,3
 2355	2219,2	1935,6	1730,3
 2356	2219,2	1935,6	1735,2
 2357	2219,2	1943,4	1738,7
 2358	2222,7	1943,4	1738,7
 2359	2222,7	1943,4	1738,7
 2360	2222,7	1943,4	1738,7
 2361	2222,7	1947,2	1743,5
 2362	2222,7	1947,2	1743,5
 2363	2225,1	1947,2	1746,5
 2364	2229,5	1949,4	1746,5
 2365	2231,7	1949,4	1746,5
 2366	2231,7	1949,4	1751,6
 2367	2231,7	1949,4	1751,6
 2368	2231,7	1949,4	1753,6
 2369	2231,7	1949,4	1753,6
 2370	2231,7	1954,5	1753,6
 2371	2231,7	1954,5	1753,6
 2372	2240,8	1954,5	1753,6
 2373	2245,6	1954,5	1753,6
 2374	2245,6	1954,5	1753,6
 2375	2245,6	1954,5	1753,6
 2376	2245,6	1954,5	1753,6
 2377	2245,6	1954,5	1753,6
 2378	2245,6	1954,5	1758,4
 2379	2245,6	1954,5	1758,4
 2380	2249,0	1958,2	1758,4
 2381	2249,0	1958,2	1758,4
 2382	2249,0	1963,6	1758,4
 2383	2251,2	1963,6	1758,4
 2384	2251,2	1963,6	1758,4
 2385	2251,2	1963,6	1758,4
 2386	2257,8	1963,6	1758,4
 2387	2257,8	1965,8	1767,9
 2388	2257,8	1971,7	1767,9
 2389	2257,8	1971,7	1767,9
 2390	2257,9	1971,7	1767,9
 2391	2257,9	1976,3	1767,9
 2392	2257,9	1976,3	1771,3
 2393	2257,9	1978,5	1773,1
 2394	2262,6	1978,5	1775,2
 2395	2268,3	1978,5	1775,2
 2396	2268,3	1978,5	1775,2
 2397	2268,3	1978,5	1775,2
 2398	2272,7	1978,5	1775,2
 2399	2277,5	1978,5	1775,2
 2400	2280,5	1978,5	1775,2
 2401	2280,5	1978,5	1775,2
 2402	2280,5	1978,5	1775,2
 2403	2283,8	1978,5	1777,3
 2404	2292,8	1978,5	1778,5
 2405	2295,0	1981,1	1778,5
 2406	2299,2	1981,1	1778,5
 2407	2299,3	1981,1	1781,9
 2408	2299,3	1988,9	1786,6
 2409	2299,3	1988,9	1786,6
 2410	2299,3	1992,5	1786,6
 2411	2299,3	1992,5	1786,6
 2412	2299,3	1992,5	1786,6
 2413	2305,0	1994,8	1786,6
 2414	2305,0	1994,8	1786,6
 2415	2305,0	1994,8	1786,6
 2416	2305,0	1994,8	1786,6
 2417	2309,2	1999,9	1786,6
 2418	2309,2	2002,5	1786,6
 2419	2309,2	2005,0	1786,6
 2420	2309,2	2005,0	1793,6
 2421	2313,7	2005,0	1793,6
 2422	2313,7	2006,3	1793,6
 2423	2313,7	2006,3	1793,6
 2424	2313,7	2006,3	1793,6
 2425	2318,4	2010,7	1793,6
 2426	2318,4	2010,7	1793,6
 2427	2322,0	2010,7	1793,6
 2428	2322,0	2010,7	1801,9
 2429	2322,0	2010,7	1801,9
 2430	2322,0	2010,7	1801,9
 2431	2322,0	2010,7	1801,9
 2432	2322,0	2012,9	1806,5
 2433	2322,0	2012,9	1806,5
 2434	2322,0	2021,1	1810,7
 2435	2322,0	2021,1	1810,7
 2436	2330,3	2021,1	1810,7
 2437	2333,8	2021,1	1810,7
 2438	2337,3	2021,1	1810,7
 2439	2337,3	2021,1	1818,1
 2440	2337,3	2029,8	1818,1
 2441	2337,3	2035,0	1822,8
 2442	2340,0	2035,0	1822,8
 2443	2341,2	2040,1	1822,8
 2444	2341,2	2040,1	1822,8
 2445	2343,9	2043,9	1828,2
 2446	2343,9	2043,9	1828,2
 2447	2343,9	2043,9	1828,2
 2448	2346,1	2043,9	1828,2
 2449	2346,1	2043,9	1828,2
 2450	2346,1	2043,9	1828,2
 2451	2351,3	2043,9	1828,2
 2452	2355,0	2043,9	1828,2
 2453	2357,8	2043,9	1834,1
 2454	2361,4	2049,4	1838,2
 2455	2361,4	2049,4	1838,2
 2456	2361,4	2049,4	1838,2
 2457	2361,4	2049,4	1841,7
 2458	2365,1	2049,4	1841,7
 2459	2365,1	2049,4	1843,7
 2460	2365,1	2053,1	1843,7
 2461	2374,1	2053,1	1843,7
 2462	2374,1	2053,1	1843,7
 2463	2374,1	2053,1	1843,8
 2464	2374,1	2055,3	1843,8
 2465	2374,1	2055,3	1843,8
 2466	2374,1	2055,3	1843,8
 2467	2374,1	2055,3	1843,8
 2468	2374,1	2055,3	1843,8
 2469	2374,1	2055,3	1843,8
 2470	2381,1	2055,3	1843,8
 2471	2381,1	2055,3	1846,0
 2472	2381,1	2055,3	1851,0
 2473	2381,1	2055,3	1851,0
 2474	2383,3	2055,3	1851,0
 2475	2383,3	2055,3	1858,6
 2476	2383,3	2064,7	1858,6
 2477	2383,3	2064,7	1858,6
 2478	2385,4	2066,9	1858,6
 2479	2394,2	2066,9	1858,6
 2480	2396,2	2066,9	1864,2
 2481	2396,2	2066,9	1864,2
 2482	2396,3	2066,9	1864,2
 2483	2396,3	2066,9	1864,2
 2484	2396,4	2066,9	1864,2
 2485	2396,4	2066,9	1864,2
 2486	2396,4	2066,9	1864,2
 2487	2396,4	2066,9	1867,5
 2488	2396,4	2066,9	1867,5
 2489	2400,0	2070,6	1867,5
 2490	2400,0	2070,6	1867,5
 2491	2403,5	2070,6	1868,8
 2492	2403,5	2070,6	1868,8
 2493	2403,5	2070,6	1872,2
 2494	2412,5	2070,6	1872,2
 2495	2412,5	2070,6	1872,2
 2496	2415,2	2076,0	1874,3
 2497	2415,2	2076,0	1874,3
 2498	2415,2	2076,0	1877,7
 2499	2415,2	2076,0	1877,7
 2500	2415,2	2076,0	1879,7
 2501	2417,4	2076,0	1879,7
 2502	2417,4	2076,0	1879,7
 2503	2417,4	2076,0	1883,2
 2504	2417,4	2076,0	1891,6
 2505	2417,4	2082,0	1891,6
 2506	2422,7	2082,0	1892,8
 2507	2422,7	2085,6	1892,8
 2508	2422,7	2093,4	1892,9
 2509	2422,7	2093,4	1892,9
 2510	2422,7	2093,4	1892,9
 2511	2422,7	2093,4	1896,2
 2512	2424,9	2093,4	1896,2
 2513	2424,9	2093,4	1896,2
 2514	2424,9	2095,9	1900,9
 2515	2428,8	2095,9	1900,9
 2516	2428,8	2098,2	1900,9
 2517	2428,8	2098,2	1900,9
 2518	2428,8	2098,2	1900,9
 2519	2428,8	2098,2	1900,9
 2520	2428,8	2098,2	1903,0
 2521	2428,8	2098,2	1903,0
 2522	2428,8	2098,2	1903,0
 2523	2428,8	2098,2	1903,0
 2524	2428,8	2098,2	1903,0
 2525	2428,8	2098,2	1905,8
 2526	2432,2	2098,2	1905,8
 2527	2432,2	2098,2	1905,8
 2528	2432,2	2098,2	1905,8
 2529	2432,2	2098,2	1905,8
 2530	2432,2	2102,6	1905,8
 2531	2432,2	2102,6	1905,8
 2532	2432,2	2102,6	1905,8
 2533	2438,1	2104,8	1905,8
 2534	2438,1	2114,2	1908,1
 2535	2438,1	2124,8	1908,1
 2536	2438,1	2124,8	1908,1
 2537	2438,1	2124,8	1908,1
 2538	2442,4	2124,8	1908,1
 2539	2442,4	2124,8	1910,1
 2540	2444,5	2124,8	1912,8
 2541	2444,5	2129,9	1916,2
 2542	2447,2	2129,9	1916,2
 2543	2450,1	2129,9	1916,3
 2544	2455,0	2134,3	1916,3
 2545	2455,0	2134,3	1920,9
 2546	2455,0	2134,3	1929,0
 2547	2457,6	2134,3	1931,6
 2548	2461,0	2134,3	1931,6
 2549	2461,0	2134,3	1936,6
 2550	2461,0	2134,3	1936,6
 2551	2461,0	2134,3	1936,6
 2552	2461,0	2134,3	1936,6
 2553	2461,0	2134,3	1936,6
 2554	2463,9	2134,3	1936,6
 2555	2467,5	2134,3	1941,2
 2556	2472,2	2134,3	1941,2
 2557	2472,2	2134,3	1941,2
 2558	2472,2	2134,3	1941,2
 2559	2472,2	2139,7	1941,2
 2560	2472,2	2139,7	1941,2
 2561	2472,2	2144,8	1943,3
 2562	2472,2	2144,8	1943,3
 2563	2472,2	2146,9	1943,3
 2564	2472,2	2146,9	1946,7
 2565	2474,7	2146,9	1949,1
 2566	2478,2	2149,5	1949,1
 2567	2483,8	2149,5	1949,1
 2568	2483,8	2158,9	1949,1
 2569	2483,8	2158,9	1949,1
 2570	2483,8	2158,9	1949,1
 2571	2483,8	2158,9	1949,1
 2572	2483,8	2161,7	1949,1
 2573	2483,8	2161,7	1953,3
 2574	2483,8	2171,2	1953,3
 2575	2483,8	2174,0	1953,3
 2576	2488,8	2177,6	1961,5
 2577	2490,9	2182,3	1961,5
 2578	2492,7	2182,3	1961,5
 2579	2492,7	2182,3	1961,5
 2580	2492,7	2182,3	1961,6
 2581	2492,7	2182,3	1961,6
 2582	2492,7	2182,3	1961,6
 2583	2492,7	2182,3	1961,6
 2584	2497,4	2182,3	1961,6
 2585	2497,4	2187,7	1961,6
 2586	2497,4	2187,7	1961,6
 2587	2497,4	2196,4	1964,7
 2588	2497,4	2196,4	1968,1
 2589	2501,0	2196,4	1968,1
 2590	2501,0	2196,4	1970,8
 2591	2501,0	2196,4	1973,0
 2592	2501,0	2205,4	1976,3
 2593	2506,7	2207,6	1976,3
 2594	2506,7	2207,6	1976,3
 2595	2506,7	2207,6	1976,3
 2596	2506,7	2207,6	1976,3
 2597	2506,7	2212,3	1977,5
 2598	2506,7	2212,3	1977,5
 2599	2506,7	2212,3	1982,5
 2600	2509,4	2221,0	1982,5
 2601	2518,7	2221,0	1982,5
 2602	2518,7	2221,0	1982,5
 2603	2518,7	2225,6	1982,5
 2604	2518,7	2225,6	1985,0
 2605	2518,7	2229,3	1993,7
 2606	2522,2	2234,4	1993,7
 2607	2524,4	2234,4	1993,7
 2608	2524,4	2236,6	1993,7
 2609	2524,4	2236,6	1993,7
 2610	2524,4	2236,6	1993,7
 2611	2524,4	2236,6	1993,7
 2612	2524,4	2240,5	1993,7
 2613	2524,4	2240,5	1993,7
 2614	2529,3	2240,5	1993,7
 2615	2538,3	2240,5	1993,7
 2616	2547,3	2240,5	1993,7
 2617	2547,3	2240,5	1993,7
 2618	2547,3	2247,7	2006,0
 2619	2547,3	2247,7	2006,0
 2620	2547,3	2247,7	2008,1
 2621	2548,5	2247,7	2008,1
 2622	2548,5	2247,7	2008,1
 2623	2552,1	2247,7	2008,1
 2624	2554,6	2247,7	2008,1
 2625	2560,3	2247,7	2008,1
 2626	2560,3	2247,7	2018,4
 2627	2564,7	2250,7	2018,4
 2628	2564,7	2250,7	2018,4
 2629	2564,7	2250,7	2021,8
 2630	2564,7	2250,7	2021,8
 2631	2564,7	2254,0	2021,8
 2632	2564,7	2256,6	2021,8
 2633	2564,7	2256,6	2021,8
 2634	2564,7	2256,6	2023,9
 2635	2564,7	2256,6	2032,6
 2636	2564,7	2256,6	2032,6
 2637	2564,7	2256,6	2032,6
 2638	2564,7	2256,6	2032,6
 2639	2564,7	2256,6	2036,0
 2640	2567,4	2256,6	2036,0
 2641	2567,4	2264,8	2036,0
 2642	2571,0	2272,6	2036,0
 2643	2573,1	2281,3	2038,0
 2644	2573,1	2285,2	2038,0
 2645	2573,1	2285,2	2042,6
 2646	2573,1	2285,2	2042,6
 2647	2573,1	2285,2	2042,6
 2648	2573,1	2285,2	2042,6
 2649	2573,1	2285,2	2042,6
 2650	2577,4	2285,2	2047,2
 2651	2577,4	2285,2	2047,2
 2652	2577,4	2289,0	2047,2
 2653	2577,4	2289,0	2047,2
 2654	2586,0	2294,1	2049,5
 2655	2586,0	2294,1	2049,5
 2656	2589,2	2299,0	2049,5
 2657	2589,2	2299,0	2049,5
 2658	2589,2	2299,0	2053,1
 2659	2589,2	2301,5	2059,0
 2660	2593,5	2301,5	2059,0
 2661	2597,9	2301,5	2059,0
 2662	2597,9	2303,8	2061,6
 2663	2597,9	2310,0	2064,9
 2664	2600,6	2313,6	2064,9
 2665	2600,6	2313,6	2064,9
 2666	2600,6	2313,6	2064,9
 2667	2600,6	2313,6	2064,9
 2668	2600,6	2318,7	2064,9
 2669	2600,6	2318,7	2064,9
 2670	2602,3	2318,7	2064,9
 2671	2602,3	2318,7	2064,9
 2672	2602,3	2318,7	2064,9
 2673	2602,3	2318,7	2064,9
 2674	2602,3	2323,8	2064,9
 2675	2602,3	2326,1	2064,9
 2676	2607,5	2326,1	2064,9
 2677	2607,5	2326,1	2064,9
 2678	2610,4	2326,1	2064,9
 2679	2610,4	2326,1	2067,9
 2680	2610,4	2326,1	2067,9
 2681	2610,4	2326,1	2067,9
 2682	2610,4	2326,1	2067,9
 2683	2613,8	2326,1	2067,9
 2684	2613,8	2326,1	2067,9
 2685	2616,1	2326,1	2073,5
 2686	2616,1	2326,1	2073,5
 2687	2616,1	2326,1	2073,5
 2688	2616,1	2326,1	2073,5
 2689	2616,1	2326,1	2073,5
 2690	2616,1	2326,1	2073,5
 2691	2616,1	2326,1	2073,5
 2692	2616,1	2326,1	2075,2
 2693	2619,7	2326,1	2077,3
 2694	2623,3	2327,4	2080,8
 2695	2623,3	2327,4	2080,8
 2696	2627,7	2327,4	2080,8
 2697	2627,7	2331,1	2082,5
 2698	2627,7	2331,1	2082,5
 2699	2627,7	2331,1	2082,5
 2700	2627,7	2331,1	2082,5
 2701	2627,7	2331,1	2084,6
 2702	2627,7	2334,9	2084,6
 2703	2627,7	2334,9	2084,6
 2704	2627,7	2334,9	2084,6
 2705	2627,7	2334,9	2084,6
 2706	2627,7	2334,9	2084,6
 2707	2627,7	2337,4	2084,6
 2708	2627,7	2337,4	2084,6
 2709	2627,7	2337,4	2084,6
 2710	2631,2	2342,8	2084,6
 2711	2634,7	2345,0	2084,6
 2712	2634,7	2349,5	2084,6
 2713	2634,7	2352,4	2088,0
 2714	2634,7	2352,4	2088,0
 2715	2634,7	2352,4	2088,0
 2716	2634,7	2352,4	2088,0
 2717	2638,2	2352,4	2088,0
 2718	2638,2	2352,4	2088,0
 2719	2638,2	2362,4	2088,0
 2720	2638,2	2362,4	2088,0
 2721	2638,2	2371,1	2088,0
 2722	2638,2	2371,1	2088,0
 2723	2638,2	2371,1	2088,0
 2724	2638,2	2371,1	2088,0
 2725	2638,2	2371,1	2088,0
 2726	2638,2	2371,1	2090,6
 2727	2638,2	2371,1	2090,6
 2728	2638,2	2371,1	2090,6
 2729	2645,3	2371,1	2090,6
 2730	2651,3	2376,5	2091,8
 2731	2651,3	2376,5	2095,5
 2732	2651,3	2376,5	2095,5
 2733	2651,3	2376,5	2095,5
 2734	2654,9	2376,5	2095,5
 2735	2654,9	2376,5	2099,0
 2736	2654,9	2388,7	2099,0
 2737	2654,9	2388,7	2099,0
 2738	2654,9	2388,7	2099,0
 2739	2654,9	2388,7	2099,0
 2740	2658,5	2393,5	2099,0
 2741	2658,5	2393,5	2102,3
 2742	2658,5	2393,5	2102,3
 2743	2667,8	2393,5	2102,3
 2744	2671,3	2393,5	2102,3
 2745	2678,9	2393,5	2102,3
 2746	2678,9	2393,5	2104,4
 2747	2678,9	2393,5	2104,4
 2748	2684,5	2393,5	2107,8
 2749	2684,5	2393,5	2107,8
 2750	2684,5	2393,5	2107,8
 2751	2684,5	2398,0	2107,8
 2752	2684,5	2398,0	2107,8
 2753	2684,5	2398,0	2110,6
 2754	2684,5	2398,0	2110,6
 2755	2684,5	2398,0	2110,6
 2756	2684,5	2398,0	2110,6
 2757	2684,5	2403,2	2110,6
 2758	2684,5	2403,2	2110,6
 2759	2689,2	2403,2	2113,9
 2760	2689,2	2407,6	2113,9
 2761	2689,2	2407,6	2113,9
 2762	2689,2	2407,6	2113,9
 2763	2694,9	2412,7	2113,9
 2764	2699,6	2412,7	2121,6
 2765	2699,6	2412,7	2121,6
 2766	2703,1	2412,7	2121,6
 2767	2703,1	2412,7	2121,6
 2768	2707,3	2412,7	2123,4
 2769	2707,3	2417,8	2126,8
 2770	2707,3	2426,5	2126,8
 2771	2707,3	2430,4	2126,8
 2772	2707,3	2430,4	2126,8
 2773	2707,3	2430,4	2126,8
 2774	2707,3	2430,4	2126,8
 2775	2707,3	2430,4	2126,8
 2776	2707,3	2430,4	2130,3
 2777	2707,3	2431,7	2137,2
 2778	2707,3	2436,9	2137,2
 2779	2707,3	2447,9	2137,2
 2780	2709,4	2447,9	2137,2
 2781	2709,4	2447,9	2137,2
 2782	2714,6	2447,9	2137,2
 2783	2714,6	2447,9	2137,2
 2784	2714,6	2455,7	2137,2
 2785	2723,6	2455,7	2141,4
 2786	2723,6	2455,7	2147,4
 2787	2727,1	2460,3	2151,6
 2788	2727,1	2460,3	2151,6
 2789	2731,4	2462,5	2151,6
 2790	2731,4	2462,5	2151,6
 2791	2731,4	2466,3	2151,6
 2792	2731,4	2466,3	2151,6
 2793	2731,4	2466,3	2151,6
 2794	2731,4	2470,8	2151,6
 2795	2731,4	2470,8	2151,6
 2796	2745,1	2470,8	2151,6
 2797	2745,1	2473,1	2151,6
 2798	2745,1	2473,1	2156,4
 2799	2745,1	2478,2	2156,4
 2800	2745,1	2478,2	2156,4
 2801	2751,1	2482,6	2156,4
 2802	2751,1	2482,6	2156,4
 2803	2751,1	2482,6	2156,4
 2804	2751,1	2482,6	2156,4
