   step	 time	 cost	distance
 1704	867.4	930.4	893.1
 1705	868.2	931.3	894.0
 1706	869.1	932.2	894.8
 1707	870.0	933.2	895.7
 1708	870.8	934.1	896.5
 1709	871.7	935.0	897.4
 1710	872.6	935.9	898.2
 1711	873.4	936.8	899.1
 1712	874.3	937.8	899.9
 1713	875.2	938.7	900.8
 1714	876.0	939.6	901.6
 1715	876.9	940.5	902.5
 1716	877.8	941.4	903.3
 1717	878.6	942.3	904.2
 1718	879.5	943.2	905.0
 1719	880.4	944.2	905.9
 1720	881.2	945.1	906.7
 1721	882.1	946.0	907.5
 1722	883.0	946.9	908.4
 1723	883.8	947.8	909.2
 1724	884.7	948.7	910.1
 1725	885.5	949.6	910.9
 1726	886.4	950.5	911.7
 1727	887.3	951.4	912.6
 1728	888.1	952.3	913.4
 1729	889.0	953.3	914.2
 1730	889.9	954.2	915.1
 1731	890.7	955.1	915.9
 1732	891.6	956.0	916.8
 1733	892.4	956.9	917.6
 1734	893.3	957.8	918.4
 1735	894.2	958.7	919.3
 1736	895.0	959.6	920.1
 1737	895.9	960.5	921.0
 1738	896.7	961.5	921.8
 1739	897.6	962.4	922.6
 1740	898.5	963.3	923.5
 1741	899.3	964.2	924.3
 1742	900.2	965.1	925.1
 1743	901.0	966.0	926.0
 1744	901.9	966.9	926.8
 1745	902.8	967.8	927.7
 1746	903.6	968.7	928.5
 1747	904.5	969.6	929.3
 1748	905.4	970.6	930.2
 1749	906.2	971.5	931.0
 1750	907.1	972.4	931.8
 1751	907.9	973.3	932.7
 1752	908.8	974.2	933.5
 1753	909.6	975.1	934.3
 1754	910.5	976.0	935.2
 1755	911.4	976.9	936.0
 1756	912.2	977.8	936.8
 1757	913.1	978.8	937.7
 1758	913.9	979.7	938.5
 1759	914.8	980.6	939.3
 1760	915.7	981.5	940.2
 1761	916.5	982.4	941.0
 1762	917.4	983.3	941.8
 1763	918.2	984.2	942.7
 1764	919.1	985.1	943.5
 1765	920.0	986.0	944.3
 1766	920.8	986.9	945.2
 1767	921.7	987.9	946.0
 1768	922.5	988.8	946.8
 1769	923.4	989.7	947.7
 1770	924.3	990.6	948.5
 1771	925.1	991.5	949.3
 1772	926.0	992.4	950.2
 1773	926.8	993.3	951.0
 1774	927.7	994.2	951.8
 1775	928.5	995.1	952.7
 1776	929.4	996.1	953.5
 1777	930.3	997.0	954.3
 1778	931.1	997.9	955.2
 1779	932.0	998.8	956.0
 1780	932.8	999.7	956.9
 1781	933.7	1000.6	957.7
 1782	934.5	1001.5	958.5
 1783	935.4	1002.4	959.4
 1784	936.3	1003.3	960.2
 1785	937.1	1004.2	961.0
 1786	938.0	1005.2	961.8
 1787	938.8	1006.1	962.7
 1788	939.7	1007.0	963.5
 1789	940.5	1007.9	964.3
 1790	941.4	1008.8	965.2
 1791	942.3	1009.7	966.0
 1792	943.1	1010.6	966.8
 1793	944.0	1011.5	967.7
 1794	944.8	1012.4	968.5
 1795	945.7	1013.3	969.3
 1796	946.5	1014.2	970.1
 1797	947.4	1015.1	971.0
 1798	948.2	1016.0	971.8
 1799	949.1	1016.9	972.6
 1800	949.9	1017.8	973.4
 1801	950.8	1018.7	974.3
 1802	951.6	1019.6	975.1
 1803	952.5	1020.5	975.9
 1804	953.4	1021.4	976.7
 1805	954.2	1022.3	977.6
 1806	955.1	1023.2	978.4
 1807	955.9	1024.1	979.2
 1808	956.8	1025.0	980.0
 1809	957.6	1026.0	980.8
 1810	958.5	1026.9	981.7
 1811	959.3	1027.8	982.5
 1812	960.2	1028.7	983.3
 1813	961.0	1029.6	984.1
 1814	961.9	1030.5	984.9
 1815	962.7	1031.4	985.8
 1816	963.6	1032.3	986.6
 1817	964.4	1033.2	987.4
 1818	965.3	1034.1	988.2
 1819	966.1	1035.0	989.0
 1820	967.0	1035.8	989.9
 1821	967.8	1036.7	990.7
 1822	968.7	1037.6	991.5
 1823	969.5	1038.5	992.3
 1824	970.4	1039.4	993.1
 1825	971.3	1040.3	994.0
 1826	972.1	1041.2	994.8
 1827	973.0	1042.1	995.6
 1828	973.8	1043.0	996.4
 1829	974.7	1043.9	997.2
 1830	975.5	1044.8	998.1
 1831	976.4	1045.7	998.9
 1832	977.2	1046.6	999.7
 1833	978.1	1047.5	1000.5
 1834	978.9	1048.4	1001.3
 1835	979.8	1049.3	1002.2
 1836	980.6	1050.2	1003.0
 1837	981.5	1051.1	1003.8
 1838	982.3	1052.0	1004.6
 1839	983.2	1052.9	1005.5
 1840	984.0	1053.8	1006.3
 1841	984.9	1054.7	1007.1
 1842	985.7	1055.6	1007.9
 1843	986.6	1056.5	1008.7
 1844	987.4	1057.4	1009.6
 1845	988.3	1058.3	1010.4
 1846	989.1	1059.2	1011.2
 1847	990.0	1060.1	1012.0
 1848	990.8	1061.0	1012.8
 1849	991.7	1061.9	1013.7
 1850	992.5	1062.8	1014.5
 1851	993.4	1063.7	1015.3
 1852	994.2	1064.6	1016.1
 1853	995.1	1065.5	1016.9
 1854	995.9	1066.4	1017.7
 1855	996.8	1067.3	1018.6
 1856	997.6	1068.2	1019.4
 1857	998.5	1069.1	1020.2
 1858	999.3	1070.0	1021.0
 1859	1000.2	1070.9	1021.8
 1860	1001.0	1071.8	1022.6
 1861	1001.9	1072.7	1023.5
 1862	1002.7	1073.6	1024.3
 1863	1003.5	1074.5	1025.1
 1864	1004.4	1075.4	1025.9
 1865	1005.2	1076.3	1026.7
 1866	1006.1	1077.2	1027.5
 1867	1006.9	1078.1	1028.4
 1868	1007.8	1079.0	1029.2
 1869	1008.6	1079.9	1030.0
 1870	1009.5	1080.8	1030.8
 1871	1010.3	1081.7	1031.6
 1872	1011.1	1082.6	1032.4
 1873	1012.0	1083.5	1033.3
 1874	1012.8	1084.4	1034.1
 1875	1013.7	1085.3	1034.9
 1876	1014.5	1086.2	1035.7
 1877	1015.4	1087.1	1036.5
 1878	1016.2	1088.0	1037.3
 1879	1017.0	1088.9	1038.1
 1880	1017.9	1089.8	1038.9
 1881	1018.7	1090.7	1039.7
 1882	1019.6	1091.5	1040.6
 1883	1020.4	1092.4	1041.4
 1884	1021.3	1093.3	1042.2
 1885	1022.1	1094.2	1043.0
 1886	1022.9	1095.1	1043.8
 1887	1023.8	1096.0	1044.6
 1888	1024.6	1096.9	1045.4
 1889	1025.5	1097.8	1046.2
 1890	1026.3	1098.7	1047.1
 1891	1027.2	1099.6	1047.9
 1892	1028.0	1100.5	1048.7
 1893	1028.8	1101.4	1049.5
 1894	1029.7	1102.3	1050.3
 1895	1030.5	1103.2	1051.1
 1896	1031.4	1104.1	1051.9
 1897	1032.2	1105.0	1052.7
 1898	1033.1	1105.9	1053.5
 1899	1033.9	1106.8	1054.3
 1900	1034.7	1107.6	1055.1
 1901	1035.6	1108.5	1055.9
 1902	1036.4	1109.4	1056.7
 1903	1037.3	1110.3	1057.6
 1904	1038.1	1111.2	1058.4
 1905	1038.9	1112.1	1059.2
 1906	1039.8	1113.0	1060.0
 1907	1040.6	1113.9	1060.8
 1908	1041.5	1114.8	1061.6
 1909	1042.3	1115.6	1062.4
 1910	1043.1	1116.5	1063.2
 1911	1044.0	1117.4	1064.0
 1912	1044.8	1118.3	1064.8
 1913	1045.7	1119.2	1065.6
 1914	1046.5	1120.1	1066.4
 1915	1047.3	1121.0	1067.2
 1916	1048.2	1121.8	1068.0
 1917	1049.0	1122.7	1068.9
 1918	1049.9	1123.6	1069.7
 1919	1050.7	1124.5	1070.5
 1920	1051.5	1125.4	1071.3
 1921	1052.4	1126.2	1072.1
 1922	1053.2	1127.1	1072.9
 1923	1054.1	1128.0	1073.7
 1924	1054.9	1128.9	1074.5
 1925	1055.7	1129.8	1075.3
 1926	1056.6	1130.7	1076.1
 1927	1057.4	1131.5	1076.9
 1928	1058.3	1132.4	1077.7
 1929	1059.1	1133.3	1078.5
 1930	1059.9	1134.2	1079.3
 1931	1060.8	1135.1	1080.1
 1932	1061.6	1135.9	1080.9
 1933	1062.4	1136.8	1081.7
 1934	1063.3	1137.7	1082.5
 1935	1064.1	1138.6	1083.3
 1936	1065.0	1139.5	1084.1
 1937	1065.8	1140.3	1084.9
 1938	1066.6	1141.2	1085.7
 1939	1067.5	1142.1	1086.5
 1940	1068.3	1143.0	1087.3
 1941	1069.1	1143.8	1088.1
 1942	1070.0	1144.7	1088.9
 1943	1070.8	1145.6	1089.7
 1944	1071.6	1146.5	1090.5
 1945	1072.5	1147.4	1091.3
 1946	1073.3	1148.2	1092.1
 1947	1074.1	1149.1	1092.8
 1948	1075.0	1150.0	1093.6
 1949	1075.8	1150.9	1094.4
 1950	1076.6	1151.8	1095.2
 1951	1077.5	1152.6	1096.0
 1952	1078.3	1153.5	1096.8
 1953	1079.2	1154.4	1097.6
 1954	1080.0	1155.3	1098.4
 1955	1080.8	1156.1	1099.2
 1956	1081.7	1157.0	1099.9
 1957	1082.5	1157.9	1100.7
 1958	1083.3	1158.8	1101.5
 1959	1084.2	1159.6	1102.3
 1960	1085.0	1160.5	1103.1
 1961	1085.8	1161.4	1103.9
 1962	1086.7	1162.3	1104.7
 1963	1087.5	1163.1	1105.5
 1964	1088.3	1164.0	1106.3
 1965	1089.2	1164.9	1107.0
 1966	1090.0	1165.7	1107.8
 1967	1090.8	1166.6	1108.6
 1968	1091.6	1167.5	1109.4
 1969	1092.5	1168.3	1110.2
 1970	1093.3	1169.2	1111.0
 1971	1094.1	1170.1	1111.8
 1972	1095.0	1171.0	1112.6
 1973	1095.8	1171.8	1113.4
 1974	1096.6	1172.7	1114.2
 1975	1097.5	1173.6	1114.9
 1976	1098.3	1174.4	1115.7
 1977	1099.1	1175.3	1116.5
 1978	1100.0	1176.2	1117.3
 1979	1100.8	1177.0	1118.1
 1980	1101.6	1177.9	1118.9
 1981	1102.5	1178.8	1119.7
 1982	1103.3	1179.6	1120.5
 1983	1104.1	1180.5	1121.3
 1984	1105.0	1181.4	1122.0
 1985	1105.8	1182.2	1122.8
 1986	1106.6	1183.1	1123.6
 1987	1107.4	1184.0	1124.4
 1988	1108.3	1184.8	1125.2
 1989	1109.1	1185.7	1126.0
 1990	1109.9	1186.5	1126.8
 1991	1110.8	1187.4	1127.6
 1992	1111.6	1188.3	1128.4
 1993	1112.4	1189.1	1129.1
 1994	1113.3	1190.0	1129.9
 1995	1114.1	1190.9	1130.7
 1996	1114.9	1191.7	1131.5
 1997	1115.7	1192.6	1132.3
 1998	1116.6	1193.5	1133.1
 1999	1117.4	1194.3	1133.9
 2000	1118.2	1195.2	1134.7
 2001	1119.0	1196.1	1135.4
 2002	1119.9	1196.9	1136.2
 2003	1120.7	1197.8	1137.0
 2004	1121.5	1198.6	1137.8
 2005	1122.4	1199.5	1138.6
 2006	1123.2	1200.4	1139.4
 2007	1124.0	1201.2	1140.2
 2008	1124.8	1202.1	1140.9
 2009	1125.7	1203.0	1141.7
 2010	1126.5	1203.8	1142.5
 2011	1127.3	1204.7	1143.3
 2012	1128.1	1205.5	1144.1
 2013	1129.0	1206.4	1144.9
 2014	1129.8	1207.2	1145.6
 2015	1130.6	1208.1	1146.4
 2016	1131.4	1209.0	1147.2
 2017	1132.3	1209.8	1148.0
 2018	1133.1	1210.7	1148.8
 2019	1133.9	1211.5	1149.6
 2020	1134.7	1212.4	1150.4
 2021	1135.5	1213.2	1151.1
 2022	1136.4	1214.1	1151.9
 2023	1137.2	1215.0	1152.7
 2024	1138.0	1215.8	1153.5
 2025	1138.8	1216.7	1154.3
 2026	1139.7	1217.5	1155.1
 2027	1140.5	1218.4	1155.8
 2028	1141.3	1219.2	1156.6
 2029	1142.1	1220.1	1157.4
 2030	1143.0	1221.0	1158.2
 2031	1143.8	1221.8	1159.0
 2032	1144.6	1222.7	1159.8
 2033	1145.4	1223.5	1160.5
 2034	1146.3	1224.4	1161.3
 2035	1147.1	1225.2	1162.1
 2036	1147.9	1226.1	1162.9
 2037	1148.7	1226.9	1163.7
 2038	1149.6	1227.8	1164.4
 2039	1150.4	1228.6	1165.2
 2040	1151.2	1229.5	1166.0
 2041	1152.0	1230.3	1166.8
 2042	1152.8	1231.2	1167.6
 2043	1153.7	1232.0	1168.3
 2044	1154.5	1232.9	1169.1
 2045	1155.3	1233.8	1169.9
 2046	1156.1	1234.6	1170.7
 2047	1156.9	1235.5	1171.5
 2048	1157.8	1236.3	1172.3
 2049	1158.6	1237.2	1173.0
 2050	1159.4	1238.0	1173.8
 2051	1160.2	1238.9	1174.6
 2052	1161.0	1239.7	1175.4
 2053	1161.9	1240.6	1176.2
 2054	1162.7	1241.4	1176.9
 2055	1163.5	1242.3	1177.7
 2056	1164.3	1243.1	1178.5
 2057	1165.2	1244.0	1179.3
 2058	1166.0	1244.9	1180.0
 2059	1166.8	1245.7	1180.8
 2060	1167.6	1246.6	1181.6
 2061	1168.4	1247.4	1182.4
 2062	1169.2	1248.3	1183.1
 2063	1170.1	1249.1	1183.9
 2064	1170.9	1250.0	1184.7
 2065	1171.7	1250.8	1185.5
 2066	1172.5	1251.7	1186.2
 2067	1173.3	1252.5	1187.0
 2068	1174.2	1253.4	1187.8
 2069	1175.0	1254.2	1188.6
 2070	1175.8	1255.1	1189.3
 2071	1176.6	1255.9	1190.1
 2072	1177.4	1256.8	1190.9
 2073	1178.2	1257.6	1191.7
 2074	1179.1	1258.5	1192.4
 2075	1179.9	1259.3	1193.2
 2076	1180.7	1260.2	1194.0
 2077	1181.5	1261.0	1194.8
 2078	1182.3	1261.9	1195.6
 2079	1183.1	1262.7	1196.3
 2080	1183.9	1263.6	1197.1
 2081	1184.8	1264.4	1197.9
 2082	1185.6	1265.3	1198.7
 2083	1186.4	1266.1	1199.4
 2084	1187.2	1267.0	1200.2
 2085	1188.0	1267.8	1201.0
 2086	1188.8	1268.7	1201.8
 2087	1189.6	1269.5	1202.5
 2088	1190.5	1270.4	1203.3
 2089	1191.3	1271.2	1204.1
 2090	1192.1	1272.1	1204.9
 2091	1192.9	1272.9	1205.6
 2092	1193.7	1273.8	1206.4
 2093	1194.5	1274.6	1207.2
 2094	1195.3	1275.5	1208.0
 2095	1196.1	1276.3	1208.7
 2096	1197.0	1277.2	1209.5
 2097	1197.8	1278.0	1210.3
 2098	1198.6	1278.9	1211.1
 2099	1199.4	1279.7	1211.8
 2100	1200.2	1280.6	1212.6
 2101	1201.0	1281.4	1213.4
 2102	1201.8	1282.2	1214.2
 2103	1202.6	1283.1	1214.9
 2104	1203.4	1283.9	1215.7
 2105	1204.3	1284.8	1216.5
 2106	1205.1	1285.6	1217.3
 2107	1205.9	1286.5	1218.0
 2108	1206.7	1287.3	1218.8
 2109	1207.5	1288.2	1219.6
 2110	1208.3	1289.0	1220.4
 2111	1209.1	1289.9	1221.2
 2112	1209.9	1290.7	1221.9
 2113	1210.7	1291.5	1222.7
 2114	1211.5	1292.4	1223.5
 2115	1212.3	1293.2	1224.3
 2116	1213.2	1294.1	1225.0
 2117	1214.0	1294.9	1225.8
 2118	1214.8	1295.8	1226.6
 2119	1215.6	1296.6	1227.4
 2120	1216.4	1297.5	1228.1
 2121	1217.2	1298.3	1228.9
 2122	1218.0	1299.1	1229.7
 2123	1218.8	1300.0	1230.5
 2124	1219.6	1300.8	1231.2
 2125	1220.4	1301.7	1232.0
 2126	1221.2	1302.5	1232.8
 2127	1222.0	1303.4	1233.6
 2128	1222.8	1304.2	1234.3
 2129	1223.7	1305.0	1235.1
 2130	1224.5	1305.9	1235.9
 2131	1225.3	1306.7	1236.7
 2132	1226.1	1307.5	1237.4
 2133	1226.9	1308.4	1238.2
 2134	1227.7	1309.2	1239.0
 2135	1228.5	1310.1	1239.8
 2136	1229.3	1310.9	1240.5
 2137	1230.1	1311.7	1241.3
 2138	1230.9	1312.6	1242.1
 2139	1231.7	1313.4	1242.8
 2140	1232.5	1314.2	1243.6
 2141	1233.3	1315.1	1244.4
 2142	1234.1	1315.9	1245.2
 2143	1234.9	1316.8	1245.9
 2144	1235.7	1317.6	1246.7
 2145	1236.5	1318.4	1247.5
 2146	1237.3	1319.3	1248.2
 2147	1238.1	1320.1	1249.0
 2148	1238.9	1320.9	1249.8
 2149	1239.7	1321.8	1250.6
 2150	1240.5	1322.6	1251.3
 2151	1241.3	1323.5	1252.1
 2152	1242.1	1324.3	1252.9
 2153	1242.9	1325.1	1253.6
 2154	1243.7	1326.0	1254.4
 2155	1244.5	1326.8	1255.2
 2156	1245.4	1327.6	1256.0
 2157	1246.2	1328.5	1256.7
 2158	1247.0	1329.3	1257.5
 2159	1247.8	1330.1	1258.3
 2160	1248.6	1331.0	1259.0
 2161	1249.4	1331.8	1259.8
 2162	1250.2	1332.6	1260.6
 2163	1251.0	1333.5	1261.3
 2164	1251.8	1334.3	1262.1
 2165	1252.6	1335.1	1262.9
 2166	1253.4	1336.0	1263.7
 2167	1254.2	1336.8	1264.4
 2168	1255.0	1337.6	1265.2
 2169	1255.8	1338.5	1266.0
 2170	1256.6	1339.3	1266.7
 2171	1257.4	1340.1	1267.5
 2172	1258.2	1341.0	1268.3
 2173	1259.0	1341.8	1269.0
 2174	1259.8	1342.6	1269.8
 2175	1260.6	1343.5	1270.6
 2176	1261.4	1344.3	1271.3
 2177	1262.2	1345.1	1272.1
 2178	1263.0	1345.9	1272.9
 2179	1263.8	1346.8	1273.6
 2180	1264.6	1347.6	1274.4
 2181	1265.4	1348.4	1275.1
 2182	1266.2	1349.3	1275.9
 2183	1267.0	1350.1	1276.7
 2184	1267.8	1350.9	1277.4
 2185	1268.6	1351.7	1278.2
 2186	1269.4	1352.6	1279.0
 2187	1270.2	1353.4	1279.7
 2188	1271.0	1354.2	1280.5
 2189	1271.8	1355.0	1281.2
 2190	1272.6	1355.9	1282.0
 2191	1273.4	1356.7	1282.8
 2192	1274.2	1357.5	1283.5
 2193	1275.0	1358.3	1284.3
 2194	1275.8	1359.2	1285.1
 2195	1276.6	1360.0	1285.8
 2196	1277.4	1360.8	1286.6
 2197	1278.2	1361.6	1287.3
 2198	1279.0	1362.5	1288.1
 2199	1279.8	1363.3	1288.9
 2200	1280.6	1364.1	1289.6
 2201	1281.4	1364.9	1290.4
 2202	1282.2	1365.8	1291.2
 2203	1283.0	1366.6	1291.9
 2204	1283.8	1367.4	1292.7
 2205	1284.6	1368.2	1293.4
 2206	1285.4	1369.0	1294.2
 2207	1286.2	1369.9	1295.0
 2208	1287.0	1370.7	1295.7
 2209	1287.8	1371.5	1296.5
 2210	1288.6	1372.3	1297.3
 2211	1289.4	1373.1	1298.0
 2212	1290.2	1374.0	1298.8
 2213	1291.0	1374.8	1299.5
 2214	1291.8	1375.6	1300.3
 2215	1292.6	1376.4	1301.1
 2216	1293.4	1377.2	1301.8
 2217	1294.2	1378.0	1302.6
 2218	1295.0	1378.9	1303.4
 2219	1295.8	1379.7	1304.1
 2220	1296.6	1380.5	1304.9
 2221	1297.4	1381.3	1305.6
 2222	1298.2	1382.1	1306.4
 2223	1299.0	1382.9	1307.2
 2224	1299.8	1383.8	1307.9
 2225	1300.5	1384.6	1308.7
 2226	1301.3	1385.4	1309.5
 2227	1302.1	1386.2	1310.2
 2228	1302.9	1387.0	1311.0
 2229	1303.7	1387.8	1311.7
 2230	1304.5	1388.7	1312.5
 2231	1305.3	1389.5	1313.3
 2232	1306.1	1390.3	1314.0
 2233	1306.9	1391.1	1314.8
 2234	1307.7	1391.9	1315.6
 2235	1308.5	1392.7	1316.3
 2236	1309.3	1393.6	1317.1
 2237	1310.1	1394.4	1317.8
 2238	1310.9	1395.2	1318.6
 2239	1311.7	1396.0	1319.4
 2240	1312.5	1396.8	1320.1
 2241	1313.3	1397.6	1320.9
 2242	1314.1	1398.5	1321.7
 2243	1314.8	1399.3	1322.4
 2244	1315.6	1400.1	1323.2
 2245	1316.4	1400.9	1323.9
 2246	1317.2	1401.7	1324.7
 2247	1318.0	1402.5	1325.5
 2248	1318.8	1403.4	1326.2
 2249	1319.6	1404.2	1327.0
 2250	1320.4	1405.0	1327.7
 2251	1321.2	1405.8	1328.5
 2252	1322.0	1406.6	1329.3
 2253	1322.8	1407.5	1330.0
 2254	1323.6	1408.3	1330.8
 2255	1324.4	1409.1	1331.6
 2256	1325.2	1409.9	1332.3
 2257	1326.0	1410.7	1333.1
 2258	1326.7	1411.5	1333.8
 2259	1327.5	1412.4	1334.6
 2260	1328.3	1413.2	1335.4
 2261	1329.1	1414.0	1336.1
 2262	1329.9	1414.8	1336.9
 2263	1330.7	1415.6	1337.7
 2264	1331.5	1416.4	1338.4
 2265	1332.3	1417.3	1339.2
 2266	1333.1	1418.1	1339.9
 2267	1333.9	1418.9	1340.7
 2268	1334.7	1419.7	1341.5
 2269	1335.5	1420.5	1342.2
 2270	1336.3	1421.3	1343.0
 2271	1337.1	1422.1	1343.8
 2272	1337.8	1422.9	1344.5
 2273	1338.6	1423.8	1345.3
 2274	1339.4	1424.6	1346.0
 2275	1340.2	1425.4	1346.8
 2276	1341.0	1426.2	1347.6
 2277	1341.8	1427.0	1348.3
 2278	1342.6	1427.8	1349.1
 2279	1343.4	1428.6	1349.8
 2280	1344.2	1429.5	1350.6
 2281	1345.0	1430.3	1351.4
 2282	1345.8	1431.1	1352.1
 2283	1346.6	1431.9	1352.9
 2284	1347.3	1432.7	1353.6
 2285	1348.1	1433.5	1354.4
 2286	1348.9	1434.3	1355.2
 2287	1349.7	1435.1	1355.9
 2288	1350.5	1436.0	1356.7
 2289	1351.3	1436.8	1357.4
 2290	1352.1	1437.6	1358.2
 2291	1352.9	1438.4	1358.9
 2292	1353.7	1439.2	1359.7
 2293	1354.4	1440.0	1360.4
 2294	1355.2	1440.8	1361.2
 2295	1356.0	1441.6	1361.9
 2296	1356.8	1442.5	1362.7
 2297	1357.6	1443.3	1363.5
 2298	1358.4	1444.1	1364.2
 2299	1359.2	1444.9	1365.0
 2300	1359.9	1445.7	1365.7
 2301	1360.7	1446.5	1366.5
 2302	1361.5	1447.3	1367.2
 2303	1362.3	1448.2	1368.0
 2304	1363.1	1449.0	1368.7
 2305	1363.9	1449.8	1369.4
 2306	1364.7	1450.6	1370.2
 2307	1365.5	1451.4	1370.9
 2308	1366.2	1452.2	1371.7
 2309	1367.0	1453.0	1372.4
 2310	1367.8	1453.8	1373.2
 2311	1368.6	1454.6	1373.9
 2312	1369.4	1455.5	1374.7
 2313	1370.2	1456.3	1375.4
 2314	1371.0	1457.1	1376.2
 2315	1371.7	1457.9	1376.9
 2316	1372.5	1458.7	1377.7
 2317	1373.3	1459.5	1378.4
 2318	1374.1	1460.3	1379.2
 2319	1374.9	1461.1	1379.9
 2320	1375.6	1461.9	1380.7
 2321	1376.4	1462.7	1381.4
 2322	1377.2	1463.5	1382.2
 2323	1378.0	1464.4	1382.9
 2324	1378.8	1465.2	1383.7
 2325	1379.5	1466.0	1384.4
 2326	1380.3	1466.8	1385.2
 2327	1381.1	1467.6	1385.9
 2328	1381.9	1468.4	1386.7
 2329	1382.7	1469.2	1387.4
 2330	1383.4	1470.0	1388.2
 2331	1384.2	1470.8	1388.9
 2332	1385.0	1471.6	1389.7
 2333	1385.8	1472.4	1390.4
 2334	1386.6	1473.3	1391.2
 2335	1387.3	1474.1	1391.9
 2336	1388.1	1474.9	1392.7
 2337	1388.9	1475.7	1393.4
 2338	1389.7	1476.5	1394.2
 2339	1390.4	1477.3	1394.9
 2340	1391.2	1478.1	1395.7
 2341	1392.0	1478.9	1396.4
 2342	1392.8	1479.7	1397.2
 2343	1393.5	1480.5	1397.9
 2344	1394.3	1481.3	1398.6
 2345	1395.1	1482.2	1399.4
 2346	1395.9	1483.0	1400.1
 2347	1396.7	1483.8	1400.9
 2348	1397.4	1484.6	1401.6
 2349	1398.2	1485.4	1402.4
 2350	1399.0	1486.2	1403.1
 2351	1399.8	1487.0	1403.8
 2352	1400.5	1487.8	1404.6
 2353	1401.3	1488.6	1405.3
 2354	1402.1	1489.4	1406.1
 2355	1402.9	1490.2	1406.8
 2356	1403.6	1491.0	1407.5
 2357	1404.4	1491.9	1408.3
 2358	1405.2	1492.7	1409.0
 2359	1406.0	1493.5	1409.8
 2360	1406.7	1494.3	1410.5
 2361	1407.5	1495.1	1411.2
 2362	1408.3	1495.9	1412.0
 2363	1409.1	1496.7	1412.7
 2364	1409.8	1497.5	1413.5
 2365	1410.6	1498.3	1414.2
 2366	1411.4	1499.1	1414.9
 2367	1412.1	1499.9	1415.7
 2368	1412.9	1500.8	1416.4
 2369	1413.7	1501.6	1417.1
 2370	1414.5	1502.4	1417.9
 2371	1415.2	1503.2	1418.6
 2372	1416.0	1504.0	1419.4
 2373	1416.8	1504.8	1420.1
 2374	1417.6	1505.6	1420.8
 2375	1418.3	1506.4	1421.6
 2376	1419.1	1507.2	1422.3
 2377	1419.9	1508.0	1423.0
 2378	1420.6	1508.8	1423.8
 2379	1421.4	1509.7	1424.5
 2380	1422.2	1510.5	1425.2
 2381	1422.9	1511.3	1426.0
 2382	1423.7	1512.1	1426.7
 2383	1424.5	1512.9	1427.4
 2384	1425.3	1513.7	1428.2
 2385	1426.0	1514.5	1428.9
 2386	1426.8	1515.3	1429.7
 2387	1427.6	1516.1	1430.4
 2388	1428.3	1516.9	1431.1
 2389	1429.1	1517.7	1431.9
 2390	1429.9	1518.5	1432.6
 2391	1430.6	1519.3	1433.3
 2392	1431.4	1520.1	1434.1
 2393	1432.2	1520.9	1434.8
 2394	1433.0	1521.7	1435.5
 2395	1433.7	1522.5	1436.3
 2396	1434.5	1523.3	1437.0
 2397	1435.3	1524.1	1437.7
 2398	1436.0	1524.9	1438.5
 2399	1436.8	1525.7	1439.2
 2400	1437.6	1526.5	1439.9
 2401	1438.3	1527.3	1440.7
 2402	1439.1	1528.1	1441.4
 2403	1439.9	1528.9	1442.2
 2404	1440.6	1529.7	1442.9
 2405	1441.4	1530.5	1443.6
 2406	1442.2	1531.3	1444.4
 2407	1442.9	1532.1	1445.1
 2408	1443.7	1532.9	1445.8
 2409	1444.5	1533.7	1446.6
 2410	1445.2	1534.5	1447.3
 2411	1446.0	1535.3	1448.0
 2412	1446.8	1536.1	1448.8
 2413	1447.5	1536.9	1449.5
 2414	1448.3	1537.7	1450.2
 2415	1449.1	1538.5	1451.0
 2416	1449.8	1539.3	1451.7
 2417	1450.6	1540.0	1452.4
 2418	1451.3	1540.8	1453.2
 2419	1452.1	1541.6	1453.9
 2420	1452.9	1542.4	1454.6
 2421	1453.6	1543.2	1455.3
 2422	1454.4	1544.0	1456.1
 2423	1455.1	1544.8	1456.8
 2424	1455.9	1545.5	1457.5
 2425	1456.7	1546.3	1458.3
 2426	1457.4	1547.1	1459.0
 2427	1458.2	1547.9	1459.7
 2428	1458.9	1548.7	1460.5
 2429	1459.7	1549.5	1461.2
 2430	1460.5	1550.3	1461.9
 2431	1461.2	1551.0	1462.7
 2432	1462.0	1551.8	1463.4
 2433	1462.7	1552.6	1464.1
 2434	1463.5	1553.4	1464.8
 2435	1464.3	1554.2	1465.6
 2436	1465.0	1554.9	1466.3
 2437	1465.8	1555.7	1467.0
 2438	1466.5	1556.5	1467.8
 2439	1467.3	1557.3	1468.5
 2440	1468.1	1558.0	1469.2
 2441	1468.8	1558.8	1470.0
 2442	1469.6	1559.6	1470.7
 2443	1470.3	1560.4	1471.4
 2444	1471.1	1561.2	1472.2
 2445	1471.9	1561.9	1472.9
 2446	1472.6	1562.7	1473.6
 2447	1473.4	1563.5	1474.3
 2448	1474.1	1564.3	1475.1
 2449	1474.9	1565.0	1475.8
 2450	1475.6	1565.8	1476.5
 2451	1476.4	1566.6	1477.3
 2452	1477.1	1567.4	1478.0
 2453	1477.9	1568.1	1478.7
 2454	1478.7	1568.9	1479.5
 2455	1479.4	1569.7	1480.2
 2456	1480.2	1570.5	1480.9
 2457	1480.9	1571.2	1481.7
 2458	1481.7	1572.0	1482.4
